reactionID	name	string	trehalose	pyruvate	glucose	gene	function	bh_t14_A	bh_t14_B	bh_t14_C	bh_t32_A	bh_t32_B	bh_t32_C	bh_t72_A	bh_t72_B	bh_t72_C	bh_t14_A	bh_t14_B	bh_t14_C	bh_t32_A	bh_t32_B	bh_t32_C	bh_t72_A	bh_t72_B	bh_t72_C	l2fc_32_12	adjP_32_12	l2fc_32_72	adjP_32_72
						fig|476272.21.peg.3636	hypothetical protein	167.210678574839	119.286067881956	217.075002506671	207.730048272315	122.466683975568	210.278146616707	961.51177953255	217.747575281418	905.435297671701	5.876555	3.154991	6.699925	11.088948	5.836321	11.385959	19.42806	7.194231	35.593936	-0.138136427	0.832776779	1.837714351	0.007204564
						fig|476272.21.peg.1566	Glycine dehydrogenase [decarboxylating] (glycine cleavage system P1 protein) (EC 1.4.4.2)	16.7210678574839	5.64667776956007	19.9817993939195	7.18292006474119	13.0367760361089	17.0253613027731	40.3688151712139	308.033155276152	882.718283034777	0.624221	0.158656	0.655329	0.408334	0.661606	0.980078	0.869226	10.837131	36.965766	0.13856277	0.909158512	4.872203701	1.27E-07
						fig|476272.21.peg.1567	Glycine dehydrogenase [decarboxylating] (glycine cleavage system P2 protein) (EC 1.4.4.2)	0	7.76418193314509	2.72479082644357	7.18292006474119	24.0982829758376	41.8166768840041	47.7085997477983	84.9746635244556	1093.66199037765	0	0.19624	0.080353	0.365778	1.09558	2.16258	0.919163	2.678384	40.926651	-2.823521322	0.027084847	3.870601687	0.000347275
						fig|476272.21.peg.1565	Glycine cleavage system H protein	0	0	0	0	0	0	11.0096768648765	31.8654988216709	402.415687854089	0	0	0	0	0	0	1.051888	4.785076	74.092937	NA	NA	11.09139795	2.42E-09

GF6PTA	Glutamine-Fructose-6-Phosphate Transaminase	D-Fructose 6-phosphate + L-glutamine --> D-Glucosamine 6-phosphate + L-glutamate(1-)	1.0	1.0	1.0
						fig|476272.21.peg.890	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	1514.09269449517	2313.72621607724	1470.47878267071	3949.74408519989	4001.10508162759	6850.76643579656	2532.2256789216	2527.99623985255	983.322204998299	39.302648	45.181726	33.473724	154.080583	139.370877	272.998516	37.288077	61.059195	28.154733	-1.520062368	0.001055605	-1.377343314	0.018635255

GGTT	geranylgeranyltranstransferase	2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-) + Isopentenyl diphosphate --> all-trans-Pentaprenyl diphosphate + Diphosphate	0.0	0.0	0.0
						fig|476272.21.peg.3517	Heptaprenyl diphosphate synthase component I (EC 2.5.1.30)	721.514078050431	790.534887738409	737.510050357393	342.76894548945	411.251025866343	454.308325289788	910.13328749646	610.755394082025	428.377990296289	93.620796	77.643842	85.482814	75.789738	81.085814	94.357401	78.562314	83.212409	71.41992	0.864260441	0.028154344	0.600796931	0.324985233

GHMT2r	Glycine Hydroxymethyltransferase, Reversible	L-serine + 5,6,7,8-Tetrahydrofolate <=> Glycine + Water + 5,10-Methylenetetrahydrofolate	1.0	0.893	0.846
						fig|476272.21.peg.519	Serine hydroxymethyltransferase (EC 2.1.2.1)	941.396120376345	784.888209968849	849.226474241579	1313.61242143987	2816.73373143806	2049.0171673162	1082.61822504619	1014.38504582319	1025.51094646687	36.669304	23.009182	29.064182	78.052604	149.413288	123.136195	24.377912	37.300245	44.939305	-1.292187227	0.004504483	-1.09508182	0.033113581
						fig|476272.21.peg.1585	Serine hydroxymethyltransferase (EC 2.1.2.1)	1800.85900825102	1171.68563718371	1480.46968236767	1039.22487496676	1447.47719382736	1518.84144253686	2029.45043542557	4445.23708562309	1535.02113189503	72.288893	35.403325	52.231589	63.733645	79.243876	94.118404	47.182802	168.697297	69.360877	0.120372657	0.826090643	0.900886782	0.138207566
						fig|476272.21.peg.2338	Serine hydroxymethyltransferase (EC 2.1.2.1)	35.9502958935904	36.7034055021404	65.3949798346457	46.2580052169333	50.1718350480553	46.5957256707475	51.3784920360905	116.840162346126	318.038204916942	1.419352	1.090745	2.268971	2.788085	2.699471	2.839168	1.173704	4.357894	14.120841	-0.085437133	0.907608997	1.610723483	0.066719359
						fig|476272.21.peg.1706	Serine hydroxymethyltransferase (EC 2.1.2.1)	45.9829366080808	5.64667776956007	24.5231174379921	13.5038897217134	14.616991313213	17.0253613027731	99.0870917838887	228.369408221975	876.227707424227	1.786067	0.165086	0.837009	0.800141	0.773161	1.020341	2.224835	8.373791	38.254897	0.719621353	0.508620296	4.566940019	1.64E-08

GK1	Guanylate Kinase (GMP:ATP)	ATP + GMP <=> ADP + GDP	1.0	1.0	1.0
						fig|476272.21.peg.2206	Guanylate kinase (EC 2.7.4.8)	710.645383943067	298.568087065488	479.563185454068	620.316976791049	551.495131709332	330.351747383633	348.639767387757	647.931809373974	762.642634239605	64.868131	20.562771	38.816493	91.99456	72.947756	47.51078	19.844662	59.336454	84.415043	-0.032895977	0.962326473	0.099877207	0.89358189

GK2	guanylate kinase (GMPdATP)	dATP + GMP <=> dADP + GDP	0.0	0.0	0.0
						fig|476272.21.peg.2206	Guanylate kinase (EC 2.7.4.8)	710.645383943067	298.568087065488	479.563185454068	620.316976791049	551.495131709332	330.351747383633	348.639767387757	647.931809373974	762.642634239605	64.868131	20.562771	38.816493	91.99456	72.947756	47.51078	19.844662	59.336454	84.415043	-0.032895977	0.962326473	0.099877207	0.89358189

GLCP3	Glycogen phosphorylase	glycogen + proton + hydrogenphosphate <=> D-Glucose 1-phosphate + glycogen(n-1)	0.0	0.0	0.0
						fig|476272.21.peg.367	Glycogen phosphorylase (EC 2.4.1.1)	10371.2423386044	8136.86266593606	10047.2120407063	12864.0352023463	7046.57497442647	11774.0827577897	2723.06007791279	3106.88613511291	1784.9082929012	194.522092	114.77436	165.070691	359.616219	175.90278	338.064372	28.673887	53.789651	36.553445	-0.18156355	0.741321206	-2.15125201	1.43E-05
						fig|476272.21.peg.1667	Glycogen phosphorylase (EC 2.4.1.1)	12955.4833759785	15390.7260956572	17317.8622292665	66910.3369870771	57308.4822932767	84015.0802898494	13655.6692047352	17217.9911966428	5078.87541525524	266.606594	238.20971	312.268399	2056.530285	1572.865148	2648.575619	158.1663	327.707919	114.379627	-2.224352213	3.55E-09	-2.616849124	3.94E-06

GLCS3	Glycogen synthase ADPGlc	ADP alpha-D-glucoside(2-) + glycogen(n-1) <=> ADP + glycogen	0.0	0.0	0.0
						fig|476272.21.peg.2075	"Glycogen synthase, ADP-glucose transglucosylase (EC 2.4.1.21)"	2630.22397398222	2509.24243384825	2392.36634561745	5015.40210600489	10995.9280057289	6173.3362702757	3853.38690270678	4158.44759622805	1742.71955143263	88.547983	63.569839	70.715456	256.01945	501.130341	320.014936	74.422226	131.391469	65.4292	-1.584217198	0.000425234	-1.274846799	0.030745503

GLCabc	D-glucose transport via ABC system	ATP + D-glucose + Water --> ADP + D-glucose + proton + hydrogenphosphate	0.0	1.0	1.0
						fig|476272.21.peg.3479	"Maltodextrin ABC transporter, ATP-binding protein MsmX"	1030.01778002101	1223.21157183095	972.750325040355	926.309371549024	353.573168252043	1078.87026360731	260.562352468744	212.436658811139	253.132448811443	27.68588	24.734636	22.93219	37.452666	12.766002	44.528489	3.978277	5.318461	7.514617	0.414606384	0.52456413	-1.806233762	0.00286758
						fig|476272.21.peg.2580	"Maltodextrin ABC transporter, ATP-binding protein MsmX"	2074.24846772088	3508.70439906039	2966.38894638823	21613.6937916088	24293.4395625599	48005.2463722876	5383.73198692462	6909.5023278323	1973.13498560715	94.304919	120.104397	118.633301	1510.738748	1515.666465	3376.318907	142.890338	298.790002	101.764574	-3.500415105	2.04E-13	-2.803297076	4.46E-06

GLGC	glucose-1-phosphate adenylyltransferase	ATP + D-Glucose 1-phosphate + proton --> ADP alpha-D-glucoside(2-) + Diphosphate	0.0	0.0	0.0
						fig|476272.21.peg.3523	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27)	337.765570721175	685.365514280353	513.168938980206	1558.69365404884	5942.39954954998	3207.04042645395	2752.41921621913	2214.65216810612	1210.49235136754	14.93124	22.810881	19.951881	105.78553	359.965038	219.219907	70.910405	92.989674	60.59583	-2.829855055	7.95E-07	-0.883793637	0.197069964
						fig|476272.21.peg.426	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27)	2697.10824541216	5389.04809632389	3365.11667065781	4681.53998139572	2507.80164476421	2023.03108953829	2612.96330926403	2087.19017281944	1035.2468098827	104.479113	157.129796	114.545328	276.620315	132.276874	120.910476	58.502862	76.317647	45.069042	0.293602587	0.653591422	-0.763812793	0.232050921
						fig|476272.21.peg.3524	"Glycogen biosynthesis protein GlgD, glucose-1-phosphate adenylyltransferase family"	604.466603048044	621.840389372802	659.399379999344	1669.59793984844	6890.92376963172	3691.21780666088	1354.19025437981	722.284639957873	655.548136665533	27.396182	21.218727	26.287433	116.310579	428.511087	258.777579	35.811289	31.130623	33.695779	-2.728443916	7.88E-07	-2.257304092	0.000419644
						fig|476272.21.peg.425	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27)	316.028182506446	657.837960153748	398.727724269576	8452.57301538484	5550.50616082816	4692.12983693444	2007.43108169582	1784.46793401357	1025.51094646687	14.322877	22.447053	15.895569	588.845766	345.147955	328.951143	53.100467	76.91095	52.691728	-3.7899729	3.44E-17	-2.044113588	7.53E-05

GLNS	Glutamine Synthetase	ATP + L-glutamate(1-) + Ammonium --> ADP + L-glutamine + proton + hydrogenphosphate	0.785	0.768	0.741
						fig|476272.21.peg.3758	Glutamine synthetase type I (EC 6.3.1.2)	984.034843412929	1626.2431976333	1342.41361382787	2480.40595675643	8189.86072741129	6959.1911051458	2187.25580382214	2002.21550929499	856.755980592578	40.517046	50.404903	48.587655	156.222434	460.442808	442.513252	52.240135	78.031061	39.768794	-2.192426894	6.05E-05	-1.892645435	0.002892853
						fig|476272.21.peg.944	"Glutamine synthetase type III, GlnN (EC 6.3.1.2)"	18676.5967434167	15453.5453858435	20493.1518056821	3666.44971784649	5432.38506886463	7484.5877811384	4899.30620487005	4153.13667975777	3108.98571745337	413.281159	257.209752	397.440474	121.392697	160.603906	253.873182	61.16152	85.149237	75.483078	1.681046917	0.000148949	-0.545045398	0.329682724
						fig|476272.21.peg.3756	"Glutamine synthetase type III, GlnN (EC 6.3.1.2)"	2612.66685273186	4741.09182226687	4247.04063481671	3212.48916975485	13327.535647096	14578.7870145097	2737.73964706596	4004.43101858997	1476.60595140009	58.081628	79.276856	82.749161	106.867224	395.888627	496.814901	34.326685	82.490057	36.017763	-1.46488687	0.024199843	-2.01618318	0.002832646

GLNSP1	glutamine synthetase (uaaAgld)	ATP + Ammonium + Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-L-lysyl-D-alanyl-D-alanine --> ADP + proton + hydrogenphosphate + Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutaminyl-L-lysyl-D-alanyl-D-alanine	0.0	0.0	0.0
						fig|476272.21.peg.3758	Glutamine synthetase type I (EC 6.3.1.2)	984.034843412929	1626.2431976333	1342.41361382787	2480.40595675643	8189.86072741129	6959.1911051458	2187.25580382214	2002.21550929499	856.755980592578	40.517046	50.404903	48.587655	156.222434	460.442808	442.513252	52.240135	78.031061	39.768794	-2.192426894	6.05E-05	-1.892645435	0.002892853

GLNSP2	glutamine synthetase (uaaGgla)	ATP + Ammonium + Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine --> ADP + proton + hydrogenphosphate + Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-isoglutaminyl-L-lysyl-D-alanyl-D-alanine	0.0	0.0	0.0
						fig|476272.21.peg.3758	Glutamine synthetase type I (EC 6.3.1.2)	984.034843412929	1626.2431976333	1342.41361382787	2480.40595675643	8189.86072741129	6959.1911051458	2187.25580382214	2002.21550929499	856.755980592578	40.517046	50.404903	48.587655	156.222434	460.442808	442.513252	52.240135	78.031061	39.768794	-2.192426894	6.05E-05	-1.892645435	0.002892853

GLNSP3	glutamine synthetase (uaagmda)	ATP + Ammonium + Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala --> ADP + proton + hydrogenphosphate + Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutaminyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	0.0	0.0	0.0
						fig|476272.21.peg.3758	Glutamine synthetase type I (EC 6.3.1.2)	984.034843412929	1626.2431976333	1342.41361382787	2480.40595675643	8189.86072741129	6959.1911051458	2187.25580382214	2002.21550929499	856.755980592578	40.517046	50.404903	48.587655	156.222434	460.442808	442.513252	52.240135	78.031061	39.768794	-2.192426894	6.05E-05	-1.892645435	0.002892853

GLNt2r	L-glutamine reversible transport via proton symport	L-glutamine + proton <=> L-glutamine + proton	0.025	0.024	0.025

GLTPD	Galactitol-1-phosphate dehydrogenase	Galactitol 1-phosphate + Nicotinamide adenine dinucleotide <=> proton + Nicotinamide adenine dinucleotide - reduced + D-Tagatose 6-phosphate	0.0	0.0	0.0
						fig|476272.21.peg.1699	hypothetical protein	34.278189107842	21.1750416358502	15.4404813498469	46.2580052169333	156.441312433306	59.4394192851202	66.0580611892592	132.772911756962	256.377736616718	1.470242	0.683733	0.582319	3.041074	9.180505	3.939911	1.647708	5.400771	12.427714	-1.904547045	0.008511494	0.64968453	0.506270956
						fig|476272.21.peg.2623	hypothetical protein	10.0326407144904	12.7050249815101	5.44958165288714	52.2916580713159	8.29613020479654	12.2463125160298	47.7085997477983	63.7309976433417	382.94396102244	0.49018	0.46743	0.234337	3.943653	0.558436	0.926849	1.367684	2.973161	21.356003	-1.379407891	0.217926839	2.59818038	0.01888583

GLU5K	glutamate 5-kinase	ATP + L-glutamate(1-) --> ADP + L-Glutamate 5-phosphate	0.0	0.0	0.0
						fig|476272.21.peg.3409	Glutamate 5-kinase (EC 2.7.2.11)	3149.4131309571	2693.46529608015	4083.5531852301	2014.9527365612	3612.37212345998	2603.98420767677	2587.27406324598	2756.36564807453	905.435297671701	200.028678	128.897715	228.792174	201.015707	321.589139	257.682221	98.545846	170.005211	66.994082	0.240105594	0.663272403	-0.481604961	0.48235821
						fig|476272.21.peg.1673	Glutamate 5-kinase (EC 2.7.2.11)	26.7537085719743	45.1734221564805	94.4594153167104	274.962180078293	207.008201300638	179.513020052046	168.81504526144	361.142319978936	402.415687854089	1.811018	2.304496	5.644391	29.385263	19.739354	18.964622	6.899472	23.855809	31.9322	-2.023605563	0.000557146	0.365790389	0.613751803

GLUDy	glutamate dehydrogenase (NADP)	L-glutamate(1-) + Water + Nicotinamide adenine dinucleotide phosphate <=> 2-Oxoglutarate + proton + Nicotinamide adenine dinucleotide phosphate - reduced + Ammonium	1.0	1.0	0.0
						fig|476272.21.peg.400	NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	21398.7865906151	19099.8875555369	15609.4183810864	141401.24049368	178952.269163293	127618.822729546	76242.0122892699	67921.3107383914	24229.3187541825	780.632023	524.399286	500.191438	7847.272616	8865.911007	7176.571987	1602.211841	2332.860751	989.719948	-3.021881047	2.96E-17	-1.490808749	0.01007657

GLUOX	L-Glutamate:NADP+ oxidoreductase (transaminating)	2.0 L-glutamate(1-) + Nicotinamide adenine dinucleotide phosphate <=> 2-Oxoglutarate + L-glutamine + proton + Nicotinamide adenine dinucleotide phosphate - reduced	1.0	1.0	1.0
						fig|476272.21.peg.1220	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	37129.1311775431	68699.5992486313	54115.2540767781	5024.88356049035	5616.87520246654	9703.26118038399	10815.172573597	11646.8398193207	4744.61077131193	768.093084	1068.903109	980.926047	155.276063	154.990039	307.519908	125.958554	222.879521	107.437762	2.934318621	2.27E-10	0.331987037	0.627021086
						fig|476272.21.peg.1221	Glutamate synthase [NADPH] small chain (EC 1.4.1.13)	9046.93376429168	40486.6796077457	28327.8336953162	3853.20563952976	2198.07945045181	4007.82978878262	9376.57479658651	10680.25302173	4744.61077131193	294.916808	993.146444	810.66118	190.224506	96.884768	201.089691	175.089794	326.369311	172.213501	2.916909054	8.50E-07	1.214163135	0.028680963

GLUPRT	Glutamine Phosphoribosyldiphosphate Amidotransferase	L-glutamine + Water + 5-Phospho-alpha-D-ribose 1-diphosphate --> L-glutamate(1-) + Diphosphate + 5-Phospho-beta-D-ribosylamine	1.0	1.0	1.0
						fig|476272.21.peg.1178	Amidophosphoribosyltransferase (EC 2.4.2.14)	6486.93827531089	3911.03019014154	5012.70685704735	5110.21665085947	7877.76821018323	7361.52727487976	5904.85669186211	4992.26148206177	2917.51373694215	223.614643	101.458617	151.735866	267.352687	367.960583	390.86385	116.911426	161.659499	112.288058	-0.432056904	0.395137476	-0.6492189	0.244567573
						fig|476272.21.peg.3753	Amidophosphoribosyltransferase (EC 2.4.2.14)	953.936921269458	744.655630860734	956.401580081693	1474.50983089007	3801.20784907392	6753.69200731584	447.726859171645	743.528305838987	431.623278101564	33.607773	19.743619	29.591538	78.909652	181.612048	366.597664	9.069995	24.628156	16.996564	-2.226369027	0.00018069	-3.000921999	1.67E-06

GLUR	glutamate racemase	D-Glutamate <=> L-glutamate(1-)	1.0	1.0	1.0
						fig|476272.21.peg.341	Glutamate racemase (EC 5.1.1.3)	390.43693447225	236.454631600328	342.415380523075	226.405640440642	383.992312336297	140.981939208928	381.668797982386	318.654988216709	379.698673217165	25.587693	11.677224	19.802297	23.364367	35.358599	14.407174	15.05193	20.327768	29.107309	0.348416679	0.596820413	0.413615013	0.565299228

GLUSy	glutamate synthase (NADPH)	2-Oxoglutarate + L-glutamine + proton + Nicotinamide adenine dinucleotide phosphate - reduced --> 2.0 L-glutamate(1-) + Nicotinamide adenine dinucleotide phosphate	0.0	0.0	0.0
						fig|476272.21.peg.1220	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	37129.1311775431	68699.5992486313	54115.2540767781	5024.88356049035	5616.87520246654	9703.26118038399	10815.172573597	11646.8398193207	4744.61077131193	768.093084	1068.903109	980.926047	155.276063	154.990039	307.519908	125.958554	222.879521	107.437762	2.934318621	2.27E-10	0.331987037	0.627021086
						fig|476272.21.peg.1221	Glutamate synthase [NADPH] small chain (EC 1.4.1.13)	9046.93376429168	40486.6796077457	28327.8336953162	3853.20563952976	2198.07945045181	4007.82978878262	9376.57479658651	10680.25302173	4744.61077131193	294.916808	993.146444	810.66118	190.224506	96.884768	201.089691	175.089794	326.369311	172.213501	2.916909054	8.50E-07	1.214163135	0.028680963

GLUTRR	glutamyl-tRNA reductase	L-Glutamyl-tRNA(Glu) + proton + Nicotinamide adenine dinucleotide phosphate - reduced --> L-Glutamate 1-semialdehyde + Nicotinamide adenine dinucleotide phosphate + tRNA (Glu)	0.0	0.0	0.0
						fig|476272.21.peg.3218	Glutamyl-tRNA reductase (EC 1.2.1.70)	216.537828754417	203.986234425357	240.689856335849	240.771480570125	295.500256818467	166.071945339331	363.319336540925	382.38598586005	535.472487870361	8.865116	6.286475	8.661732	15.074043	16.514735	10.499141	8.625137	14.813811	24.705773	-0.109990288	0.848490415	0.746846518	0.208492614

GLUTRS	Glutamyl-tRNA synthetase	ATP + L-glutamate(1-) + tRNA (Glu) --> AMP + L-Glutamyl-tRNA(Glu) + Diphosphate	0.0	0.0	0.0
						fig|476272.21.peg.2246	Glutamyl-tRNA synthetase (EC 6.1.1.17) @ Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24)	2637.74845451809	3409.18170337189	2727.51561727001	3862.68709401522	6062.89096442917	4471.39752109673	3790.99873380582	3345.87737627544	1583.70044897416	86.179919	83.817936	78.239485	191.136414	267.850693	224.860993	70.953808	102.484496	57.623001	-0.742267119	0.081736361	-0.809715046	0.162272772

GLUt2r	L-glutamate transport via proton symport, reversible	L-glutamate(1-) + proton <=> L-glutamate(1-) + proton	0.166	1.0	1.0
						fig|476272.21.peg.1431	Proton/glutamate symporter @ Sodium/glutamate symporter	20.0652814289807	31.7625624537754	2.72479082644357	2093.39022366817	3361.90800203898	7052.68124703647	3471.7181047244	6378.41068080445	798.340800097629	0.800981	0.954398	0.095595	127.64255	182.977428	434.575858	80.200353	240.699286	35.856799	-7.871361478	3.17E-28	-0.313463363	0.741846976
