genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1704	RUMHYD_02270	257286	258011	-	726		ABC transporter-coupled two-component system, LuxR family response regulator	PLF_572511_00034738	PGF_00740556
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1705	RUMHYD_02271	258262	259503	+	1242		hypothetical protein	PLF_572511_00029876	PGF_10370229
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1706	RUMHYD_02272	259534	260808	+	1275	glyA	Serine hydroxymethyltransferase (EC 2.1.2.1)	PLF_572511_00023033	PGF_05622318
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1707	RUMHYD_02274	261180	262700	+	1521		hypothetical protein	PLF_572511_00017272	PGF_00690008
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1708	RUMHYD_02275	262697	263401	+	705		hypothetical protein	PLF_572511_00026410	PGF_05125010
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1709	RUMHYD_02276	263770	264744	+	975		L-asparaginase (EC 3.5.1.1)	PLF_572511_00034037	PGF_00016046
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1710	RUMHYD_02277	264775	266184	+	1410		putative membrane protein	PLF_572511_00026906	PGF_00880543
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1711	RUMHYD_02278	266192	266905	+	714		Aspartate racemase (EC 5.1.1.13)	PLF_572511_00027176	PGF_00067091
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1712	RUMHYD_02279	266911	267051	+	141		hypothetical protein	PLF_572511_00035075	PGF_04108036
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1713	RUMHYD_02280	267138	267614	+	477		hypothetical protein	PLF_572511_00037854	PGF_06933249
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1714	RUMHYD_02281	267607	269340	+	1734		Heterodimeric efflux ABC transporter, permease/ATP-binding subunit 1	PLF_572511_00001116	PGF_10540665
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1715	RUMHYD_02282	269333	271222	+	1890		Heterodimeric efflux ABC transporter, permease/ATP-binding subunit 2	PLF_572511_00001155	PGF_08128839
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1716	RUMHYD_02283	271226	271372	+	147		hypothetical protein	PLF_572511_00033445	PGF_06272974
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1717	RUMHYD_02284	271460	271975	+	516		Transcriptional regulator, AcrR family	PLF_572511_00051161	PGF_07182652
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1718	RUMHYD_02285	272111	272236	+	126		hypothetical protein	PLF_572511_00029966	PGF_05762954
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1719	RUMHYD_02286	272295	272960	+	666		Nitroreductase family protein	PLF_572511_00030742	PGF_06672158
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1720	RUMHYD_02287	273155	275023	+	1869	cadA	Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)	PLF_572511_00023602	PGF_07109475
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1721	RUMHYD_02288	275106	276374	-	1269		Aspartyl aminopeptidase (EC 3.4.11.21)	PLF_572511_00001711	PGF_01990221
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1722	RUMHYD_02289	276425	277105	-	681		hypothetical protein	PLF_572511_00011181	PGF_00932801
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1723	RUMHYD_02290	277118	278059	-	942		hypothetical protein	PLF_572511_00028851	PGF_08225224
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1724	RUMHYD_02291	278329	280035	+	1707		ABC transporter, substrate-binding protein (cluster 5, nickel/peptides/opines)	PLF_572511_00034398	PGF_09108724
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1725	RUMHYD_02292	280205	281167	+	963		Dipeptide ABC transporter, permease protein DppB (TC 3.A.1.5.2)	PLF_572511_00005027	PGF_00822481
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1726	RUMHYD_02294	281168	282085	+	918		Dipeptide ABC transporter, permease protein DppC (TC 3.A.1.5.2)	PLF_572511_00044443	PGF_05847461
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1727	RUMHYD_02295	282107	283120	+	1014		Oligopeptide ABC transporter, ATP-binding protein OppD (TC 3.A.1.5.1)	PLF_572511_00003729	PGF_09990804
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1728	RUMHYD_02296	283113	284096	+	984		Oligopeptide ABC transporter, ATP-binding protein OppF (TC 3.A.1.5.1)	PLF_572511_00026493	PGF_07131324
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1729	RUMHYD_02297	284114	285373	+	1260		hypothetical protein	PLF_572511_00003277	PGF_08225224
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1730	RUMHYD_02298	285446	285577	+	132		hypothetical protein	PLF_572511_00034931	PGF_05321170
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	gap	fig|476272.21.gap.94		285586	285605	+	20		undefind gap		
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1731	RUMHYD_02299	285783	286469	+	687		Transcriptional regulator, GntR family	PLF_572511_00031719	PGF_06916656
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1732	RUMHYD_02300	286607	286744	+	138		hypothetical protein	PLF_572511_00031923	PGF_05543879
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1733	RUMHYD_02301	287028	288152	+	1125		Uncharacterized peptidase YqjE	PLF_572511_00035263	PGF_01313780
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1734	RUMHYD_02302	288186	288947	+	762		Branched-chain amino acid ABC transporter, ATP-binding protein LivG (TC 3.A.1.4.1)	PLF_572511_00044523	PGF_01726878
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1735	RUMHYD_02303	288947	290299	+	1353		Aspartate aminotransferase (EC 2.6.1.1)	PLF_572511_00026162	PGF_04544396
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1736	RUMHYD_02304	290349	291503	+	1155		2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, alpha subunit (EC 1.2.7.-)	PLF_572511_00033140	PGF_00407246
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1737	RUMHYD_02305	291505	292314	+	810		2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, beta subunit (EC 1.2.7.-)	PLF_572511_00025031	PGF_03977347
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1738	RUMHYD_02306	292327	292887	+	561		2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, gamma subunit (EC 1.2.7.-)	PLF_572511_00024559	PGF_03197417
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1739	RUMHYD_02307	292909	294030	+	1122	sucC	Succinyl-CoA ligase [ADP-forming] beta chain (EC 6.2.1.5)	PLF_572511_00029253	PGF_00054528
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1740	RUMHYD_02308	294034	294903	+	870	sucD	Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5)	PLF_572511_00024355	PGF_00853393
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1741	RUMHYD_02309	294958	295158	+	201		hypothetical protein	PLF_572511_00030886	PGF_05775711
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1742	RUMHYD_02310	295176	295886	+	711		Aspartate racemase (EC 5.1.1.13)	PLF_572511_00010554	PGF_00067091
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1743	RUMHYD_02311	295978	297213	+	1236		hypothetical protein	PLF_572511_00031560	PGF_06661751
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1744	RUMHYD_02312	297302	298294	+	993		Agmatinase (EC 3.5.3.11)	PLF_572511_00035073	PGF_10479967
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1745	RUMHYD_02313	298483	299727	+	1245		hypothetical protein	PLF_572511_00031560	PGF_06661751
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1746	RUMHYD_02314	299773	300921	+	1149		hypothetical protein	PLF_572511_00027663	PGF_10405340
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1747	RUMHYD_02315	300937	302046	+	1110		hypothetical protein	PLF_572511_00031555	PGF_06721705
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1748	RUMHYD_02316	302052	303014	+	963		hypothetical protein	PLF_572511_00028504	PGF_04877966
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1749		303011	303127	+	117		hypothetical protein	PLF_572511_00028453	PGF_04239931
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1750	RUMHYD_02317	303117	303485	+	369		hypothetical protein	PLF_572511_00029580	PGF_04499658
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1751	RUMHYD_02318	303543	303941	+	399		hypothetical protein	PLF_572511_00028653	PGF_05223549
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	repeat_region	fig|476272.21.repeat.10		303994	304099	+	106		repeat region		
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1752	RUMHYD_02319	304119	304469	+	351		hypothetical protein	PLF_572511_00023586	PGF_05530135
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1753	RUMHYD_02320	304519	305367	+	849		Peptidylprolyl isomerase, FKBP-type (EC 5.2.1.8)	PLF_572511_00001427	PGF_00030833
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1754	RUMHYD_02321	305443	306183	+	741		hypothetical protein	PLF_572511_00026406	PGF_12667078
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1755	RUMHYD_02322	306195	307469	-	1275		hypothetical protein	PLF_572511_00013306	PGF_00934254
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1756	RUMHYD_02323	307484	308188	-	705		Two-component transcriptional response regulator, LuxR family	PLF_572511_00059769	PGF_09666309
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	gap	fig|476272.21.gap.95		308218	308990	+	773		undefind gap		
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1758	RUMHYD_02324	309006	309953	-	948	pdxB	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	PLF_572511_00037460	PGF_00012987
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1759	RUMHYD_02325	309956	310141	+	186		hypothetical protein	PLF_572511_00030798	PGF_04715808
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1760	RUMHYD_02326	310210	311841	+	1632		hypothetical protein	PLF_572511_00027208	PGF_05796989
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1761	RUMHYD_02327	312014	312994	+	981		Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)	PLF_572511_00024458	PGF_02944779
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1762	RUMHYD_02328	313005	313973	+	969		Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1)	PLF_572511_00031287	PGF_03145455
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1763	RUMHYD_02329	313994	314968	+	975		Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.12)	PLF_572511_00032010	PGF_08187772
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1764	RUMHYD_02330	315074	316603	+	1530		ABC transporter, ATP-binding protein (cluster 11, riboflavin/purine nucleoside/unknown) / ABC transporter, ATP-binding protein (cluster 11, riboflavin/purine nucleoside/unknown)	PLF_572511_00028266	PGF_01899917
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1765	RUMHYD_02331	316600	317706	+	1107		hypothetical protein	PLF_572511_00018221	PGF_08225224
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1766	RUMHYD_02332	317779	318702	+	924		hypothetical protein	PLF_572511_00030287	PGF_05157655
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1767	RUMHYD_02333	318742	319818	+	1077		hypothetical protein	PLF_572511_00034973	PGF_04873595
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1768		319860	319973	+	114		hypothetical protein	PLF_572511_00026384	PGF_06415485
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1769	RUMHYD_02334	319970	321046	+	1077		hypothetical protein	PLF_572511_00034973	PGF_04873595
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1770	RUMHYD_02335	321067	321822	+	756		Oxidoreductase, short-chain dehydrogenase/reductase family	PLF_572511_00008351	PGF_10532194
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1771	RUMHYD_02336	321864	322619	+	756		Oxidoreductase, short-chain dehydrogenase/reductase family	PLF_572511_00034689	PGF_10309390
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1772	RUMHYD_02337	322616	323890	+	1275	amaB	N-carbamoyl-L-amino acid hydrolase (EC 3.5.1.87)	PLF_572511_00033455	PGF_08736618
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1773	RUMHYD_02338	323877	325058	+	1182		Alcohol dehydrogenase (EC 1.1.1.1)	PLF_572511_00026543	PGF_03572345
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1774	RUMHYD_02339	325072	326550	+	1479		hypothetical protein	PLF_572511_00026122	PGF_05877514
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1775	RUMHYD_02340	326563	327279	+	717		hypothetical protein	PLF_572511_00009416	PGF_10332112
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1776	RUMHYD_02341	327320	328690	+	1371	lhyD	Dihydroorotase (EC 3.5.2.3)	PLF_572511_00030557	PGF_00423378
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1777	RUMHYD_02342	328707	329435	+	729		hypothetical protein	PLF_572511_00035873	PGF_04225976
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1778	RUMHYD_02343	329453	330124	+	672		hypothetical protein	PLF_572511_00034447	PGF_04961306
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1779	RUMHYD_02344	330141	330935	+	795		hypothetical protein	PLF_572511_00035321	PGF_05670540
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1780	RUMHYD_02345	330960	332432	+	1473		hypothetical protein	PLF_572511_00029491	PGF_05153399
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1781	RUMHYD_02346	332425	333720	+	1296		Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)	PLF_572511_00025959	PGF_09019918
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1782	RUMHYD_02347	333763	334272	+	510		hypothetical protein	PLF_572511_00032084	PGF_05082589
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1783	RUMHYD_02348	334294	335460	+	1167		hypothetical protein	PLF_572511_00028987	PGF_08225224
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1784	RUMHYD_02349	335487	336281	+	795		hypothetical protein	PLF_572511_00026470	PGF_06253651
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1785	RUMHYD_02350	336281	337285	+	1005	etfA	Electron transfer flavoprotein, alpha subunit	PLF_572511_00024640	PGF_07072294
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1786	RUMHYD_02351	337312	338697	+	1386	lpdA	Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	PLF_572511_00032372	PGF_09658708
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1787	RUMHYD_02352	338734	339564	+	831		Hydrolase, HAD superfamily	PLF_572511_00024185	PGF_02899915
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1788	RUMHYD_02353	339588	339728	-	141		hypothetical protein	PLF_572511_00032692	PGF_05900067
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1789	RUMHYD_02354	339826	340212	-	387		hypothetical protein	PLF_572511_00043431	PGF_08225224
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1790	RUMHYD_02355	340409	340804	+	396		hypothetical protein	PLF_572511_00001540	PGF_08225224
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1791	RUMHYD_02356	340858	341640	+	783	lgt	Prolipoprotein diacylglyceryl transferase	PLF_572511_00001445	PGF_05621995
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1792	RUMHYD_02357	341612	342430	-	819		Transcriptional regulator, AcrR family	PLF_572511_00030714	PGF_07182652
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1793	RUMHYD_02358	342528	344222	+	1695		hypothetical protein	PLF_572511_00014161	PGF_08225224
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1794	RUMHYD_02359	344310	345536	-	1227		6-phosphofructokinase (EC 2.7.1.11)	PLF_572511_00000438	PGF_07421229
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1795	RUMHYD_02360	345896	347197	+	1302		Coenzyme A ligase	PLF_572511_00002278	PGF_10015132
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1796	RUMHYD_02361	347265	347696	+	432		hypothetical protein	PLF_572511_00030514	PGF_05644217
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	tRNA	fig|476272.21.rna.41	RUMHYD_02362	347934	348007	+	74		tRNA-Met		
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1797	RUMHYD_02363	348079	349101	+	1023	srtB	NPQTN specific sortase B	PLF_572511_00000462	PGF_00025050
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1798	RUMHYD_02364	349125	349856	+	732		NAD-dependent protein deacetylase of SIR2 family	PLF_572511_00000621	PGF_10024837
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1799	RUMHYD_02365	349863	350054	+	192		Uncharacterized protein CAC3725	PLF_572511_00006375	PGF_06429692
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1800	RUMHYD_02366	350171	350458	+	288	rpsF	SSU ribosomal protein S6p	PLF_572511_00000854	PGF_00049901
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1801	RUMHYD_02367	350527	350853	+	327		Single-stranded DNA-binding protein	PLF_572511_00000002	PGF_02142873
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	gap	fig|476272.21.gap.96		350854	351035	+	182		undefind gap		
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1802		351094	351213	+	120		hypothetical protein	PLF_572511_00033108	PGF_05411135
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1803	RUMHYD_02368	351210	353321	+	2112		hypothetical protein	PLF_572511_00051074	PGF_10465747
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1804	RUMHYD_02369	353335	353700	+	366		hypothetical protein	PLF_572511_00033285	PGF_05051976
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1805	RUMHYD_02370	353809	355173	+	1365		hypothetical protein	PLF_572511_00060230	PGF_12768401
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1806	RUMHYD_02371	355292	355831	+	540		Substrate-specific component PdxU2 of predicted pyridoxin-related ECF transporter	PLF_572511_00005755	PGF_00054401
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1807	RUMHYD_02372	355844	356980	+	1137		Serine--pyruvate aminotransferase (EC 2.6.1.51)	PLF_572511_00005713	PGF_00051331
476272.21	Blautia hydrogenotrophica DSM 10507	GG657685	PATRIC	CDS	fig|476272.21.peg.1808	RUMHYD_02373	357143	357628	+	486	mgsA	Methylglyoxal synthase (EC 4.2.3.3)	PLF_572511_00001817	PGF_00020996
